Symbol,Name,Country,IPO,Sector,Industry
PSX,Phillips 66 Common Stock,United States,,Energy,Integrated oil Companies
PSXP,Phillips 66 Partners LP Common Units representing limited partner interest in the Partnership,United States,2013.0,Energy,Oil & Gas Production
PTA,Cohen & Steers Tax-Advantaged Preferred Securities and Income Fund Common Shares of Beneficial Interest,,2020.0,Finance,Trusts Except Educational Religious and Charitable
PTR,PetroChina Company Limited Common Stock,China,,Energy,Oil & Gas Production
PTY,Pimco Corporate & Income Opportunity Fund,United States,2002.0,Finance,Investment Managers
PUK,Prudential Public Limited Company Common Stock,United Kingdom,,Finance,Life Insurance
PUK^,Prudential Public Limited Company 6.75% Perpetual Subordinated Captial Security,United Kingdom,,,
PUK^A,Prudential Public Limited Company 6.50% Perpetual Subordinated Capital Securities Exchangeable at the Issuer's Option Into Non-Cumulative Dollar Denominated Preference Shares,United Kingdom,,,
PUMP,ProPetro Holding Corp. Common Stock,United States,2017.0,Energy,Oilfield Services/Equipment
PV,Primavera Capital Acquisition Corporation Class A Ordinary Shares,,2021.0,Finance,Business Services
PVG,Pretium Resources Inc. Ordinary Shares (Canada),Canada,,,
PVH,PVH Corp. Common Stock,United States,,,
PVL,Permianville Royalty Trust Trust Units ,United States,2011.0,Energy,Oil & Gas Production
PWR,Quanta Services Inc. Common Stock,United States,,Capital Goods,Engineering & Construction
PWSC,PowerSchool Holdings Inc. Class A Common Stock,,2021.0,Technology,Computer Software: Prepackaged Software
PX,P10 Inc. Class A Common Stock,,2021.0,Finance,Investment Managers
PXD,Pioneer Natural Resources Company Common Stock,United States,,Energy,Oil & Gas Production
PYN,PIMCO New York Municipal Income Fund III Common Shares of Beneficial Interest,United States,2002.0,Finance,Investment Managers
PYS,Merrill Lynch Depositor Inc PPlus Tr Ser RRD-1 Tr Ctf Cl A,United States,,Finance,Trusts Except Educational Religious and Charitable
PYT,PPlus Tr GSC-2 Tr Ctf Fltg Rate,United States,,,
PZC,PIMCO California Municipal Income Fund III Common Shares of Beneficial Interest,United States,2002.0,Finance,Investment Managers
PZN,Pzena Investment Management Inc Class A Common Stock,United States,2007.0,Finance,Investment Managers
QD,Qudian Inc. American Depositary Shares each representing one Class A Ordinary Share,China,2017.0,Technology,Computer Software: Prepackaged Software
QFTA,Quantum FinTech Acquisition Corporation Common Stock,,2021.0,,
QGEN,Qiagen N.V. Common Shares ,Netherlands,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
QS,QuantumScape Corporation Class A Common Stock,United States,2020.0,Capital Goods,Auto Parts:O.E.M.
QSR,Restaurant Brands International Inc. Common Shares,Canada,2014.0,,
QTWO,Q2 Holdings Inc. Common Stock,,2014.0,Technology,EDP Services
QUAD,Quad Graphics Inc Class A Common Stock,United States,,Consumer Services,Recreational Products/Toys
QUOT,Quotient Technology Inc. Common Stock,,2014.0,Technology,Advertising
QVCC,QVC Inc. 6.250% Senior Secured Notes due 2068,United States,2019.0,,
QVCD,QVC Inc. 6.375% Senior Secured Notes due 2067,United States,2018.0,,
R,Ryder System Inc. Common Stock,United States,,Miscellaneous,Rental/Leasing Companies
RA,Brookfield Real Assets Income Fund Inc. Common Stock,,2016.0,Finance,Investment Managers
RAAS,Cloopen Group Holding Limited American Depositary Shares each representing two Class A Ordinary Shares,,2021.0,Technology,Computer Software: Prepackaged Software
RACE,Ferrari N.V. Common Shares,,2015.0,Capital Goods,Auto Manufacturing
RAD,Rite Aid Corporation Common Stock,United States,,Health Care,Medical/Nursing Services
RAMP,LiveRamp Holdings Inc. Common Stock,United States,2018.0,Technology,EDP Services
RBA,Ritchie Bros. Auctioneers Incorporated Common Stock,Canada,,Miscellaneous,Business Services
RBAC,RedBall Acquisition Corp. Class A Ordinary Shares,United States,2020.0,Finance,Business Services
RBLX,Roblox Corporation Class A Common Stock,,2021.0,Technology,EDP Services
RBOT,Vicarious Surgical Inc. Class A Common Stock,Hong Kong,2020.0,Health Care,Medical Specialities
RC,Ready Capital Corproation Common Stock,United States,2013.0,Consumer Services,Real Estate Investment Trusts
RC^C,Ready Capital Corporation 6.25% Series C Cumulative Convertible Preferred Stock,United States,,,
RC^E,Ready Capital Corporation 6.50% Series E Cumulative Redeemable Preferred Stock,United States,,,
RCA,Ready Capital Corporation 7.00% Convertible Senior Notes due 2023,United States,2017.0,Consumer Services,Real Estate Investment Trusts
RCB,Ready Capital Corporation 6.20% Senior Notes due 2026,United States,2019.0,,
RCC,Ready Capital Corporation 5.75% Senior Notes due 2026,United States,2021.0,Finance,Finance Companies
RCI,Rogers Communication Inc. Common Stock,Canada,,,
RCL,D/B/A Royal Caribbean Cruises Ltd. Common Stock,United States,1993.0,Transportation,Hotels/Resorts
RCS,PIMCO Strategic Income Fund Inc.,United States,1994.0,Finance,Investment Managers
RCUS,Arcus Biosciences Inc. Common Stock,,2018.0,Health Care,Biotechnology: Pharmaceutical Preparations
RDN,Radian Group Inc. Common Stock,United States,,Finance,Property-Casualty Insurers
RDS/B,Royal Dutch Shell PLC,Netherlands,,,
RDW,Redwire Corporation Common Stock,United States,2021.0,Capital Goods,Aerospace
RDY,Dr. Reddy's Laboratories Ltd Common Stock,India,,Health Care,Biotechnology: Pharmaceutical Preparations
RE,Everest Re Group Ltd. Common Stock,Bermuda,,Finance,Property-Casualty Insurers
RELX,RELX PLC PLC American Depositary Shares (Each representing One Ordinary Share),United Kingdom,2015.0,Consumer Services,Publishing
RENN,Renren Inc. American Depositary Shares each representing fifteen Class A ordinary shares,China,2011.0,Technology,EDP Services
RERE,AiHuiShou International Co. Ltd. American Depositary Shares (every three of which representing two Class A ordinary shares),,2021.0,,
RES,RPC Inc. Common Stock,United States,,Energy,Oilfield Services/Equipment
REV,Revlon Inc. New Common Stock,United States,1996.0,Consumer Non-Durables,Package Goods/Cosmetics
REVG,REV Group Inc. Common Stock,United States,2017.0,Capital Goods,Industrial Machinery/Components
REX,REX American Resources Corporation,United States,,Basic Industries,Automotive Aftermarket
REXR,Rexford Industrial Realty Inc. Common Stock,United States,2013.0,Consumer Services,Real Estate Investment Trusts
REXR^B,Rexford Industrial Realty Inc. 5.875% Series B Cumulative Redeemable Preferred Stock,United States,,,
REXR^C,Rexford Industrial Realty Inc. 5.625% Series C Cumulative Redeemable Preferred Stock par value $0.01 per share,United States,,,
REZI,Resideo Technologies Inc. Common Stock ,,2018.0,Miscellaneous,Diversified Manufacture
RF,Regions Financial Corporation Common Stock,United States,,Finance,Major Banks
RF^B,Regions Financial Corporation Depositary Shares Representing 1/40th Perpetual Preferred Series B,United States,,,
RF^C,Regions Financial Corporation Depositary Shares each Representing a 1/40th Interest in a  Share of 5.700% Fixed-to-Floating Rate Non-Cumulative  Perpetual Preferred Stock Series C,United States,,,
RF^E,Regions Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.45% Non-Cumulative Perpetual Preferred Stock Series E,United States,,,
RFI,Cohen & Steers Total Return Realty Fund Inc. Common Stock,United States,1993.0,Finance,Investment Managers
RFL,Rafael Holdings Inc. Class B Common Stock,United States,2018.0,Health Care,Biotechnology: Pharmaceutical Preparations
RFM,RiverNorth Flexible Municipal Income Fund Inc. Common Stock,,2020.0,Finance,Trusts Except Educational Religious and Charitable
RFMZ,RiverNorth Flexible Municipal Income Fund II Inc. Common Stock,,2021.0,Finance,Trusts Except Educational Religious and Charitable
RFP,Resolute Forest Products Inc. Common Stock,Canada,,Basic Industries,Paper
RGA,Reinsurance Group of America Incorporated Common Stock,United States,,Finance,Life Insurance
RGR,Sturm Ruger & Company Inc. Common Stock,United States,,,
RGS,Regis Corporation Common Stock,United States,1991.0,,
RGT,Royce Global Value Trust Inc. Common Stock,,2013.0,Finance,Trusts Except Educational Religious and Charitable
RH,RH Common Stock,United States,2012.0,Consumer Services,Other Specialty Stores
RHI,Robert Half International Inc. Common Stock,United States,,Technology,Diversified Commercial Services
RHP,Ryman Hospitality Properties Inc. (REIT),United States,,Consumer Services,Real Estate Investment Trusts
RIG,Transocean Ltd (Switzerland) Common Stock,Switzerland,,Energy,Oil & Gas Production
RIO,Rio Tinto Plc Common Stock,Australia,2002.0,Basic Industries,Steel/Iron Ore
RIV,RiverNorth Opportunities Fund Inc. Common Stock,,2015.0,Finance,Finance Companies
RJF,Raymond James Financial Inc. Common Stock,United States,,Finance,Investment Bankers/Brokers/Service
RKLY,Rockley Photonics Holdings Limited Ordinary Shares,,,,
RKT,Rocket Companies Inc. Class A Common Stock,United States,2020.0,Finance,Finance: Consumer Services
RKTA,Rocket Internet Growth Opportunities Corp. Class A Ordinary Shares,,2021.0,,
RL,Ralph Lauren Corporation Common Stock,United States,1997.0,Consumer Non-Durables,Apparel
RLGY,Realogy Holdings Corp. Common Stock,United States,2012.0,Finance,Real Estate
RLI,RLI Corp. Common Stock (DE),United States,,Finance,Property-Casualty Insurers
RLJ,RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value,United States,2011.0,Consumer Services,Real Estate Investment Trusts
RLJ^A,RLJ Lodging Trust $1.95 Series A Cumulative Convertible  Preferred Shares,United States,,,
RLX,RLX Technology Inc. American Depositary Shares each representing the right to receive one (1) Class A ordinary share,,2021.0,Consumer Non-Durables,Farming/Seeds/Milling
RM,Regional Management Corp. Common Stock,United States,2012.0,Finance,Finance: Consumer Services
RMAX,RE/MAX Holdings Inc. Class A Common Stock,,2013.0,Finance,Real Estate
RMD,ResMed Inc. Common Stock,United States,,Health Care,Medical/Dental Instruments
RMI,RiverNorth Opportunistic Municipal Income Fund Inc. Common Stock,,2018.0,Finance,Finance/Investors Services
RMM,RiverNorth Managed Duration Municipal Income Fund Inc. Common Stock,,2019.0,Finance,Trusts Except Educational Religious and Charitable
RMO,Romeo Power Inc. Class A Common Stock,,2019.0,Capital Goods,Automotive Aftermarket
RMPL^,RiverNorth Specialty Finance Corporation 5.875% ,,,,
RMT,Royce Micro-Cap Trust Inc. Common Stock,United States,,Finance,Investment Managers
RNG,RingCentral Inc. Class A Common Stock,,2013.0,Technology,EDP Services
RNGR,Ranger Energy Services Inc. Class A Common Stock,United States,2017.0,Energy,Oilfield Services/Equipment
RNP,Cohen & Steers REIT and Preferred and Income Fund Inc. Common Shares,United States,2003.0,Finance,Investment Managers
RNR,RenaissanceRe Holdings Ltd. Common Stock,Bermuda,,Finance,Property-Casualty Insurers
RNR^F,RenaissanceRe Holdings Ltd. Depositary Shares each Representing a 1/1000th Interest in a 5.750% Series F Preference Share,Bermuda,,,
RNR^G,RenaissanceRe Holdings Ltd. Depositary Shares each representing a 1/1000th interest in a share of 4.20% Series G Preference Shares,Bermuda,,,
ROG,Rogers Corporation Common Stock,United States,,Capital Goods,Industrial Machinery/Components
ROK,Rockwell Automation Inc. Common Stock,United States,,Capital Goods,Industrial Machinery/Components
ROL,Rollins Inc. Common Stock,United States,,Technology,Industrial Specialties
RONI,Rice Acquisition Corp. II Class A Ordinary Shares,,2021.0,,
ROP,Roper Technologies Inc. Common Stock,United States,1992.0,Capital Goods,Office Equipment/Supplies/Services
ROSS,Ross Acquisition Corp II Class A Ordinary Shares,,2021.0,,
RPM,RPM International Inc. Common Stock,United States,,Basic Industries,Paints/Coatings
RPT,RPT Realty Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
RPT^D,RPT Realty 7.25% ,United States,,,
RQI,Cohen & Steers Quality Income Realty Fund Inc Common Shares,United States,2002.0,Finance,Trusts Except Educational Religious and Charitable
RRC,Range Resources Corporation Common Stock,United States,,Energy,Oil & Gas Production
RRD,R.R. Donnelley & Sons Company Common Stock,United States,,Consumer Services,Advertising
RRX,Regal Rexnord Corporation Common Stock,United States,,Consumer Durables,Metal Fabrications
RS,Reliance Steel & Aluminum Co. Common Stock (DE),United States,1994.0,Basic Industries,Steel/Iron Ore
RSF,RiverNorth Specialty Finance Corporation,,2019.0,Finance,Investment Managers
RSG,Republic Services Inc. Common Stock,United States,1998.0,Public Utilities,Environmental Services
RSI,Rush Street Interactive Inc. Class A Common Stock,,2020.0,Consumer Services,Services-Misc. Amusement & Recreation
RSKD,Riskified Ltd. Class A Ordinary Shares,,2021.0,,
RTX,Raytheon Technologies Corporation Common Stock,United States,,Capital Goods,Military/Government/Technical
RVI,Retail Value Inc. Common Stock ,United States,2018.0,Consumer Services,Real Estate Investment Trusts
RVLV,Revolve Group Inc. Class A Common Stock,,2019.0,Consumer Services,Catalog/Specialty Distribution
RVT,Royce Value Trust Inc. Common Stock,United States,1986.0,Finance,Trusts Except Educational Religious and Charitable
RWT,Redwood Trust Inc. Common Stock,United States,1995.0,Consumer Services,Real Estate Investment Trusts
RY,Royal Bank Of Canada Common Stock,Canada,,,
RY^T,Royal Bank Of Canada 6.750% Fixed Rate/Floating Rate Noncumulative First Preferred Shares Series C-2,Canada,,,
RYAM,Rayonier Advanced Materials Inc. Common Stock,United States,2014.0,Basic Industries,Industrial Specialties
RYAN,Ryan Specialty Group Holdings Inc. Class A Common Stock,,2021.0,,
RYB,RYB Education Inc. American depositary shares each representing one Class A ordinary share,,2017.0,Miscellaneous,Other Consumer Services
RYI,Ryerson Holding Corporation Common Stock,United States,2014.0,Capital Goods,Office Equipment/Supplies/Services
RYN,Rayonier Inc. REIT Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
RZA,Reinsurance Group of America Incorporated 6.20% Fixed-to-Floating Rate Subordinated Debentures due 2042,United States,,Finance,Life Insurance
RZB,Reinsurance Group of America Incorporated 5.75% Fixed-To-Floating Rate Subordinated Debentures due 2056,United States,2016.0,Finance,Life Insurance
S,SentinelOne Inc. Class A Common Stock,,2021.0,Technology,EDP Services
SA,Seabridge Gold Inc. Ordinary Shares (Canada),Canada,,,
SAFE,Safehold Inc. Common Stock,United States,2017.0,Consumer Services,Real Estate Investment Trusts
SAH,Sonic Automotive Inc. Common Stock,United States,1997.0,Consumer Services,Other Specialty Stores
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Common Stock,,,Technology,EDP Services
SAIL,SailPoint Technologies Holdings Inc. Common Stock,United States,2017.0,Technology,Computer Software: Prepackaged Software
SAK,Saratoga Investment Corp 7.25% Notes due 2025,United States,2020.0,Finance,Finance Companies
SAM,Boston Beer Company Inc. (The) Common Stock,United States,,Consumer Non-Durables,Beverages (Production/Distribution)
SAN,Banco Santander S.A. Sponsored ADR (Spain),Spain,,Finance,Commercial Banks
SAND          ,Sandstorm Gold Ltd. Ordinary Shares (Canada),Canada,,,
SAP,SAP  SE ADS,Germany,,Technology,Computer Software: Prepackaged Software
SAR,Saratoga Investment Corp New,United States,,Finance,Investment Managers
SAVE,Spirit Airlines Inc. Common Stock,United States,,Transportation,Air Freight/Delivery Services
SB,Safe Bulkers Inc Common Stock ($0.001 par value),Monaco,2008.0,Transportation,Marine Transportation
SB^C,Safe Bulkers Inc Cumulative Redeemable Perpetual Preferred Series C (Marshall Islands),Monaco,,,
SB^D,Safe Bulkers Inc Perpetual Preferred Series D (Marshall Islands),Monaco,,,
SBBA,Scorpio Tankers Inc. 7.00% Senior Notes due 2025,Monaco,2020.0,Transportation,Marine Transportation
SBH,Sally Beauty Holdings Inc. (Name to be changed from Sally Holdings Inc.) Common Stock,United States,,Miscellaneous,Diversified Commercial Services
SBI,Western Asset Intermediate Muni Fund Inc Common Stock,United States,1992.0,Finance,Finance/Investors Services
SBII,Sandbridge X2 Corp. Class A Common Stock,,2021.0,,
SBOW,SilverBow Resorces Inc. Common Stock,,,Energy,Oil & Gas Production
SBR,Sabine Royalty Trust Common Stock,United States,,Energy,Oil & Gas Production
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250 Common Shares),Brazil,2002.0,Public Utilities,Water Supply
SBSW,D/B/A Sibanye-Stillwater Limited ADS,,,Basic Industries,Precious Metals
SC,Santander Consumer USA Holdings Inc. Common Stock,,2014.0,Finance,Finance: Consumer Services
SCCO,Southern Copper Corporation Common Stock,United States,,Basic Industries,Precious Metals
SCD,LMP Capital and Income Fund Inc. Common Stock,United States,2004.0,Finance,Trusts Except Educational Religious and Charitable
SCE^G,SCE Trust II Trust Preferred Securities,United States,,,
SCE^H,SCE Trust III Fixed/Floating Rate Trust Preference Securities,United States,,,
SCE^J,Southern California Edison Company 5.375% Fixed-to-Floating Rate Trust Preference Securities,United States,,,
SCE^K,Southern California Edison Company 5.45% Fixed-to-Floating Rate Trust Preference Securities,United States,,,
SCE^L,SCE TRUST VI,United States,,,
SCHW,Charles Schwab Corporation (The) Common Stock,United States,,Finance,Investment Bankers/Brokers/Service
SCHW^D,The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 5.95% Non-Cumulative Perpetual Preferred Stock Series D,United States,,,
SCHW^J,The Charles Schwab Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.450% Non-Cumulative Perpetual Preferred Stock Series J,United States,,,
SCI,Service Corporation International Common Stock,United States,,Miscellaneous,Other Consumer Services
SCL,Stepan Company Common Stock,United States,,Consumer Non-Durables,Package Goods/Cosmetics
SCM,Stellus Capital Investment Corporation Common Stock,United States,2012.0,Finance,Finance/Investors Services
SCS,Steelcase Inc. Common Stock,United States,1998.0,Consumer Durables,Office Equipment/Supplies/Services
SCU,Sculptor Capital Management Inc. Class A Common Stock,United States,,Finance,Investment Managers
SCVX,SCVX Corp. Class A Ordinary Shares,,2020.0,Finance,Business Services
SCX,L.S. Starrett Company (The) Common Stock,United States,,Consumer Durables,Home Furnishings
SD,SandRidge Energy Inc. Common Stock,,2016.0,Energy,Oil & Gas Production
SDHY,PGIM Short Duration High Yield Opportunities Fund Common Shares,,2020.0,Finance,Finance/Investors Services
SE,Sea Limited American Depositary Shares each representing one Class A Ordinary Share,United States,2017.0,Technology,Computer Software: Prepackaged Software
SEAH,Sports Entertainment Acquisition Corp. Class A Common Stock,United States,2020.0,,
SEAS,SeaWorld Entertainment Inc. Common Stock,United States,2013.0,Consumer Services,Movies/Entertainment
SEE,Sealed Air Corporation Common Stock,United States,,Basic Industries,Containers/Packaging
SEM,Select Medical Holdings Corporation Common Stock,United States,2009.0,Health Care,Hospital/Nursing Management
SEMR,SEMrush Holdings Inc. Class A Common Stock,,2021.0,Technology,EDP Services
SF,Stifel Financial Corporation Common Stock,United States,,Finance,Investment Bankers/Brokers/Service
SF^B,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th  Interest in a Share of 6.25% Non-Cumulative  Preferred Stock Series B,United States,,,
SF^C,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 6.125% Non Cumulative Preferred Stock Series C,United States,,,
SF^D,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 4.50% Non-Cumulative Preferred Stock Series D,United States,,,
SFB,Stifel Financial Corporation 5.20% Senior Notes due 2047,United States,2017.0,Finance,Investment Bankers/Brokers/Service
SFBS,ServisFirst Bancshares Inc. Common Stock,United States,,Finance,Major Banks
SFE,Safeguard Scientifics Inc. New Common Stock,United States,,Finance,Finance/Investors Services
SFL,SFL Corporation Ltd,Bermuda,,Transportation,Marine Transportation
SFUN,Fang Holdings Limited American Depositary Shares (Each representing Four Class A Ordinary Shares HK$1.00 par value),China,2010.0,Technology,EDP Services
SG,Sweetgreen Inc. Class A Common Stock,,2021.0,Consumer Services,Restaurants
SGFY,Signify Health Inc. Class A Common Stock,,2021.0,Technology,Retail: Computer Software & Peripheral Equipment
SGU,Star Group L.P. Common Stock,United States,,Public Utilities,Oil Refining/Marketing
SHAK,Shake Shack Inc. Class A Common Stock,United States,2015.0,Consumer Services,Restaurants
SHG,Shinhan Financial Group Co Ltd American Depositary Shares,South Korea,,Finance,Major Banks
SHI,SINOPEC Shangai Petrochemical Company Ltd. Common Stock,China,,Basic Industries,Major Chemicals
SHLX,Shell Midstream Partners L.P. Common Units representing Limited Partner Interests,United States,2014.0,Energy,Oilfield Services/Equipment
SHO,Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares,United States,2004.0,Consumer Services,Real Estate Investment Trusts
SHO^H,Sunstone Hotel Investors Inc. 6.125% Series H Cumulative Redeemable Preferred Stock,United States,,,
SHO^I,Sunstone Hotel Investors Inc. 5.70% Series I Cumulative Redeemable Preferred Stock,United States,,,
SHOP,Shopify Inc. Class A Subordinate Voting Shares,Canada,2015.0,,
SHPW,Shapeways Holdings Inc. Common Stock,,2019.0,Capital Goods,Industrial Machinery/Components
SHW,Sherwin-Williams Company (The) Common Stock,United States,,Basic Industries,Paints/Coatings
SI,Silvergate Capital Corporation Class A Common Stock,United States,2019.0,,
SI^A,Silvergate Capital Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 5.375% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,United States,,,
SID,Companhia Siderurgica Nacional S.A. Common Stock,Brazil,,Basic Industries,Steel/Iron Ore
SIG,Signet Jewelers Limited Common Shares,Bermuda,,Consumer Services,Consumer Specialties
SII,Sprott Inc. Common Shares,,2020.0,,
SITC,SITE Centers Corp. Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
SITC^A,SITE Centers Corp. 6.375% Class A Preferred Shares,United States,,,
SITE,SiteOne Landscape Supply Inc. Common Stock,United States,2016.0,,
SIX,Six Flags Entertainment Corporation New Common Stock,United States,,Consumer Services,Movies/Entertainment
SJI,South Jersey Industries Inc. Common Stock,United States,,Public Utilities,Oil/Gas Transmission
SJIJ,South Jersey Industries Inc. 5.625% Junior Subordinated Notes due 2079,United States,2019.0,Public Utilities,Oil/Gas Transmission
SJIV,South Jersey Industries Inc. Corporate Units,United States,2021.0,Public Utilities,Oil/Gas Transmission
SJM,J.M. Smucker Company (The) New Common Stock,United States,,Consumer Non-Durables,Packaged Foods
SJR,Shaw Communications Inc. Common Stock,Canada,,,
SJT,San Juan Basin Royalty Trust Common Stock,United States,,Energy,Oil & Gas Production
SJW,SJW Group Common Stock (DE),United States,,Public Utilities,Water Supply
SKE,Skeena Resources Limited Common Shares,,2021.0,,
SKIL,Skillsoft Corp. Class A Common Stock,,2019.0,Miscellaneous,Diversified Commercial Services
SKLZ,Skillz Inc. Class A Common Stock,,2020.0,Technology,EDP Services
SKM,SK Telecom Co. Ltd. Common Stock,South Korea,,Public Utilities,Telecommunications Equipment
SKT,Tanger Factory Outlet Centers Inc. Common Stock,United States,1993.0,Consumer Services,Real Estate Investment Trusts
SKX,Skechers U.S.A. Inc. Common Stock,United States,1999.0,Consumer Non-Durables,Shoe Manufacturing
SKY,Skyline Champion Corporation Common Stock,United States,,Basic Industries,Homebuilding
SLAC,Social Leverage Acquisition Corp I Class A Common Stock,,2021.0,,
SLB,Schlumberger N.V. Common Stock,France,,Energy,Oilfield Services/Equipment
SLCA,U.S. Silica Holdings Inc. Common Stock,United States,2012.0,Energy,Metal Fabrications
SLF,Sun Life Financial Inc. Common Stock,Canada,,Technology,Advertising
SLG,SL Green Realty Corp Common Stock,United States,1997.0,Consumer Services,Real Estate Investment Trusts
SLG^I,SL Green Realty Corporation Preferred Series I,United States,,,
SLQT,SelectQuote Inc. Common Stock,,2020.0,Finance,Specialty Insurers
SLVM,Sylvamo Corporation Common Stock,United States,2021.0,Consumer Services,Paper
SM,SM Energy Company Common Stock,United States,,Energy,Oil & Gas Production
SMAR,Smartsheet Inc. Class A Common Stock,United States,2018.0,Technology,EDP Services
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),Japan,,Finance,Commercial Banks
SMG,Scotts Miracle-Gro Company (The) Common Stock,United States,1992.0,Basic Industries,Agricultural Chemicals
SMHI,SEACOR Marine Holdings Inc. Common Stock ,,2017.0,Transportation,Marine Transportation
SMLP,Summit Midstream Partners LP Common Units Representing Limited Partner Interests,United States,2012.0,Energy,Oilfield Services/Equipment
SMM,Salient Midstream Common Shares of Beneficial Interest,United States,2012.0,Finance,Trusts Except Educational Religious and Charitable
SMP,Standard Motor Products Inc. Common Stock,United States,,Capital Goods,Auto Parts:O.E.M.
SMRT,SmartRent Inc. Class A Common Stock,United States,,Technology,EDP Services
SMWB,Similarweb Ltd. Ordinary Shares,,2021.0,,
SNA,Snap-On Incorporated Common Stock,United States,,Capital Goods,Diversified Manufacture
SNAP,Snap Inc. Class A Common Stock,United States,2017.0,Technology,Internet and Information Services
SNDA,Sonida Senior Living Inc. Common Stock,United States,,Health Care,Hospital/Nursing Management
SNDR,Schneider National Inc. Common Stock,United States,2017.0,Transportation,Trucking Freight/Courier Services
SNII,Supernova Partners Acquisition Company II Ltd. Class A Ordinary Shares,,2021.0,,
SNN,Smith & Nephew SNATS Inc. Common Stock,United Kingdom,,Health Care,Industrial Specialties
SNOW,Snowflake Inc. Class A Common Stock,United States,2020.0,Technology,Computer Software: Prepackaged Software
SNP,China Petroleum & Chemical Corporation Common Stock,China,,Energy,Integrated oil Companies
SNV,Synovus Financial Corp. Common Stock,United States,,Finance,Major Banks
SNV^D,Synovus Financial Corp. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D Liquation Preference $25.00 per Share,United States,,,
SNV^E,Synovus Financial Corp. 5.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series E,United States,,,
SNX,TD SYNNEX Corporation Common Stock,United States,2003.0,Technology,EDP Services
SO,Southern Company (The) Common Stock,United States,,Public Utilities,Power Generation
SOI,Solaris Oilfield Infrastructure Inc. Class A Common Stock,United States,2017.0,Energy,Metal Fabrications
SOJC,Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1 2077,United States,2017.0,Public Utilities,Power Generation
SOJD,Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30 2080,United States,2020.0,Public Utilities,Power Generation
SOJE,Southern Company (The) Series 2020C 4.20% Junior Subordinated Notes due October 15 2060,United States,2020.0,Public Utilities,Electric Utilities: Central
SOL,Renesola Ltd. American Depsitary Shares (Each representing 10 shares),China,2008.0,Technology,Semiconductors
SOLN,Southern Company (The) 2019 Series A Corporate Units,United States,2019.0,Public Utilities,Power Generation
SON,Sonoco Products Company Common Stock,United States,,Basic Industries,Containers/Packaging
SONX,Sonendo Inc. Common Stock,,2021.0,Health Care,Medical/Dental Instruments
SONY,Sony Group Corporation American Depositary Shares ,Japan,,Consumer Non-Durables,Consumer Electronics/Appliances
SOR,Source Capital Inc. Common Stock,United States,,Finance,Investment Managers
SOS,SOS Limited American Depositary Shares,,2017.0,Finance,Finance: Consumer Services
SPAQ,Spartan Acquisition Corp. III Class A Common Stock,,2021.0,,
SPB,Spectrum Brands Holdings Inc. Common Stock,United States,,,
SPCE,Virgin Galactic Holdings Inc. Common Stock,,2017.0,,
SPE,Special Opportunities Fund Inc Common Stock,United States,,Finance,Finance/Investors Services
SPG,Simon Property Group Inc. Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
SPG^J,Simon Property Group Inc. Simon Property Group 8 3/8% Series J Cumulative Redeemable Preferred Stock,United States,,,
SPGI,S&P Global Inc. Common Stock,United States,,Finance,Investment Managers
SPGS,Simon Property Group Acquisition Holdings Inc. Class A Common Stock,,2021.0,,
SPH,Suburban Propane Partners L.P. Common Stock,United States,1996.0,Public Utilities,Other Specialty Stores
SPIR,Spire Global Inc. Class A Common Stock,,2020.0,Finance,Diversified Commercial Services
SPLP,Steel Partners Holdings LP LTD PARTNERSHIP UNIT,United States,,,
SPLP^A,Steel Partners Holdings LP 6.0% Series A Preferred Units no par value,United States,,,
SPNT,SiriusPoint Ltd. Common Shares,,2013.0,Finance,Property-Casualty Insurers
SPNT^B,SiriusPoint Ltd. 8.00% Resettable Fixed Rate Preference Shares Series B $25.00 liquidation preference per share,,,,
SPOT,Spotify Technology S.A. Ordinary Shares,Luxembourg,2018.0,Consumer Services,Broadcasting
SPR,Spirit Aerosystems Holdings Inc. Common Stock,United States,2006.0,Capital Goods,Military/Government/Technical
